typeCode,freqCode,refPeriodId,Year,refMonth,period,reporterCode,reporterISO,Country,flowCode,flowDesc,partnerCode,partnerISO,partnerDesc,partner2Code,partner2ISO,partner2Desc,classificationCode,classificationSearchCode,isOriginalClassification,cmdCode,cmdDesc,aggrLevel,isLeaf,customsCode,customsDesc,mosCode,motCode,motDesc,qtyUnitCode,qtyUnitAbbr,qty,isQtyEstimated,altQtyUnitCode,altQtyUnitAbbr,altQty,isAltQtyEstimated,netWgt,isNetWgtEstimated,grossWgt,isGrossWgtEstimated,import_value,fobvalue,primaryValue,legacyEstimationFlag,isReported,isAggregate
C,A,20020101,2002,52,2002,50,BGD,Bangladesh,M,Import,56,BEL,Belgium,0,W00,World,H2,HS,True,TOTAL,All Commodities,0,False,C00,TOTAL CPC,0,0,TOTAL MOT,-1.0,,0.0,0,-1.0,,0.0,0.0,0.0,0.0,0.0,0.0,37661.397,85452144.0,37661397.0,0,True,0.0
C,A,20020101,2002,52,2002,50,BGD,Bangladesh,M,Import,124,CAN,Canada,0,W00,World,H2,HS,True,TOTAL,All Commodities,0,False,C00,TOTAL CPC,0,0,TOTAL MOT,-1.0,,0.0,0,-1.0,,0.0,0.0,0.0,0.0,0.0,0.0,33510.576,85452144.0,33510576.0,0,True,0.0
C,A,20020101,2002,52,2002,50,BGD,Bangladesh,M,Import,144,LKA,Sri Lanka,0,W00,World,H2,HS,True,TOTAL,All Commodities,0,False,C00,TOTAL CPC,0,0,TOTAL MOT,-1.0,,0.0,0,-1.0,,0.0,0.0,0.0,0.0,0.0,0.0,10288.185,85452144.0,10288185.0,0,True,0.0
C,A,20020101,2002,52,2002,50,BGD,Bangladesh,M,Import,156,CHN,China,0,W00,World,H2,HS,True,TOTAL,All Commodities,0,False,C00,TOTAL CPC,0,0,TOTAL MOT,-1.0,,0.0,0,-1.0,,0.0,0.0,0.0,0.0,0.0,0.0,824962.825,85452144.0,824962825.0,0,True,0.0
C,A,20020101,2002,52,2002,50,BGD,Bangladesh,M,Import,191,HRV,Croatia,0,W00,World,H2,HS,True,TOTAL,All Commodities,0,False,C00,TOTAL CPC,0,0,TOTAL MOT,-1.0,,0.0,0,-1.0,,0.0,0.0,0.0,0.0,0.0,0.0,1050.543,85452144.0,1050543.0,0,True,0.0
C,A,20020101,2002,52,2002,50,BGD,Bangladesh,M,Import,251,FRA,France,0,W00,World,H2,HS,True,TOTAL,All Commodities,0,False,C00,TOTAL CPC,0,0,TOTAL MOT,-1.0,,0.0,0,-1.0,,0.0,0.0,0.0,0.0,0.0,0.0,54011.072,85452144.0,54011072.0,0,True,0.0
C,A,20020101,2002,52,2002,50,BGD,Bangladesh,M,Import,276,DEU,Germany,0,W00,World,H2,HS,True,TOTAL,All Commodities,0,False,C00,TOTAL CPC,0,0,TOTAL MOT,-1.0,,0.0,0,-1.0,,0.0,0.0,0.0,0.0,0.0,0.0,185052.481,85452144.0,185052481.0,0,True,0.0
C,A,20020101,2002,52,2002,50,BGD,Bangladesh,M,Import,364,IRN,Iran,0,W00,World,H2,HS,True,TOTAL,All Commodities,0,False,C00,TOTAL CPC,0,0,TOTAL MOT,-1.0,,0.0,0,-1.0,,0.0,0.0,0.0,0.0,0.0,0.0,31845.599,85452144.0,31845599.0,0,True,0.0
C,A,20020101,2002,52,2002,50,BGD,Bangladesh,M,Import,368,IRQ,Iraq,0,W00,World,H2,HS,True,TOTAL,All Commodities,0,False,C00,TOTAL CPC,0,0,TOTAL MOT,-1.0,,0.0,0,-1.0,,0.0,0.0,0.0,0.0,0.0,0.0,9.913,85452144.0,9913.0,0,True,0.0
C,A,20020101,2002,52,2002,50,BGD,Bangladesh,M,Import,376,ISR,Israel,0,W00,World,H2,HS,True,TOTAL,All Commodities,0,False,C00,TOTAL CPC,0,0,TOTAL MOT,-1.0,,0.0,0,-1.0,,0.0,0.0,0.0,0.0,0.0,0.0,2.561,85452144.0,2561.0,0,True,0.0
C,A,20020101,2002,52,2002,50,BGD,Bangladesh,M,Import,380,ITA,Italy,0,W00,World,H2,HS,True,TOTAL,All Commodities,0,False,C00,TOTAL CPC,0,0,TOTAL MOT,-1.0,,0.0,0,-1.0,,0.0,0.0,0.0,0.0,0.0,0.0,98380.743,85452144.0,98380743.0,0,True,0.0
C,A,20020101,2002,52,2002,50,BGD,Bangladesh,M,Import,392,JPN,Japan,0,W00,World,H2,HS,True,TOTAL,All Commodities,0,False,C00,TOTAL CPC,0,0,TOTAL MOT,-1.0,,0.0,0,-1.0,,0.0,0.0,0.0,0.0,0.0,0.0,567472.134,85452144.0,567472134.0,0,True,0.0
C,A,20020101,2002,52,2002,50,BGD,Bangladesh,M,Import,586,PAK,Pakistan,0,W00,World,H2,HS,True,TOTAL,All Commodities,0,False,C00,TOTAL CPC,0,0,TOTAL MOT,-1.0,,0.0,0,-1.0,,0.0,0.0,0.0,0.0,0.0,0.0,114362.565,85452144.0,114362565.0,0,True,0.0
C,A,20020101,2002,52,2002,50,BGD,Bangladesh,M,Import,620,PRT,Portugal,0,W00,World,H2,HS,True,TOTAL,All Commodities,0,False,C00,TOTAL CPC,0,0,TOTAL MOT,-1.0,,0.0,0,-1.0,,0.0,0.0,0.0,0.0,0.0,0.0,1577.511,85452144.0,1577511.0,0,True,0.0
C,A,20020101,2002,52,2002,50,BGD,Bangladesh,M,Import,643,RUS,Russian Federation,0,W00,World,H2,HS,True,TOTAL,All Commodities,0,False,C00,TOTAL CPC,0,0,TOTAL MOT,-1.0,,0.0,0,-1.0,,0.0,0.0,0.0,0.0,0.0,0.0,73572.513,85452144.0,73572513.0,0,True,0.0
C,A,20020101,2002,52,2002,50,BGD,Bangladesh,M,Import,682,SAU,Saudi Arabia,0,W00,World,H2,HS,True,TOTAL,All Commodities,0,False,C00,TOTAL CPC,0,0,TOTAL MOT,-1.0,,0.0,0,-1.0,,0.0,0.0,0.0,0.0,0.0,0.0,98761.003,85452144.0,98761003.0,0,True,0.0
C,A,20020101,2002,52,2002,50,BGD,Bangladesh,M,Import,699,IND,India,0,W00,World,H2,HS,True,TOTAL,All Commodities,0,False,C00,TOTAL CPC,0,0,TOTAL MOT,-1.0,,0.0,0,-1.0,,0.0,0.0,0.0,0.0,0.0,0.0,1235927.486,85452144.0,1235927486.0,0,True,0.0
C,A,20020101,2002,52,2002,50,BGD,Bangladesh,M,Import,724,ESP,Spain,0,W00,World,H2,HS,True,TOTAL,All Commodities,0,False,C00,TOTAL CPC,0,0,TOTAL MOT,-1.0,,0.0,0,-1.0,,0.0,0.0,0.0,0.0,0.0,0.0,28002.583,85452144.0,28002583.0,0,True,0.0
C,A,20020101,2002,52,2002,50,BGD,Bangladesh,M,Import,752,SWE,Sweden,0,W00,World,H2,HS,True,TOTAL,All Commodities,0,False,C00,TOTAL CPC,0,0,TOTAL MOT,-1.0,,0.0,0,-1.0,,0.0,0.0,0.0,0.0,0.0,0.0,66224.884,85452144.0,66224884.0,0,True,0.0
C,A,20020101,2002,52,2002,50,BGD,Bangladesh,M,Import,826,GBR,United Kingdom,0,W00,World,H2,HS,True,TOTAL,All Commodities,0,False,C00,TOTAL CPC,0,0,TOTAL MOT,-1.0,,0.0,0,-1.0,,0.0,0.0,0.0,0.0,0.0,0.0,141636.888,85452144.0,141636888.0,0,True,0.0
C,A,20020101,2002,52,2002,50,BGD,Bangladesh,M,Import,842,USA,USA,0,W00,World,H2,HS,True,TOTAL,All Commodities,0,False,C00,TOTAL CPC,0,0,TOTAL MOT,-1.0,,0.0,0,-1.0,,0.0,0.0,0.0,0.0,0.0,0.0,360133.474,85452144.0,360133474.0,0,True,0.0
C,A,20020101,2002,52,2002,56,BEL,Belgium,M,Import,4,AFG,Afghanistan,0,W00,World,H2,HS,True,TOTAL,All Commodities,0,False,C00,TOTAL CPC,0,0,TOTAL MOT,-1.0,,0.0,0,-1.0,,0.0,0.0,0.0,0.0,0.0,0.0,4721.427,85452144.0,4721427.0,0,True,0.0
C,A,20020101,2002,52,2002,56,BEL,Belgium,M,Import,32,ARG,Argentina,0,W00,World,H2,HS,True,TOTAL,All Commodities,0,False,C00,TOTAL CPC,0,0,TOTAL MOT,-1.0,,0.0,0,-1.0,,0.0,0.0,0.0,0.0,0.0,0.0,321999.077,85452144.0,321999077.0,0,True,0.0
C,A,20020101,2002,52,2002,56,BEL,Belgium,M,Import,36,AUS,Australia,0,W00,World,H2,HS,True,TOTAL,All Commodities,0,False,C00,TOTAL CPC,0,0,TOTAL MOT,-1.0,,0.0,0,-1.0,,0.0,0.0,0.0,0.0,0.0,0.0,587884.355,85452144.0,587884355.0,0,True,0.0
C,A,20020101,2002,52,2002,56,BEL,Belgium,M,Import,50,BGD,Bangladesh,0,W00,World,H2,HS,True,TOTAL,All Commodities,0,False,C00,TOTAL CPC,0,0,TOTAL MOT,-1.0,,0.0,0,-1.0,,0.0,0.0,0.0,0.0,0.0,0.0,275281.584,85452144.0,275281584.0,0,True,0.0
C,A,20020101,2002,52,2002,56,BEL,Belgium,M,Import,124,CAN,Canada,0,W00,World,H2,HS,True,TOTAL,All Commodities,0,False,C00,TOTAL CPC,0,0,TOTAL MOT,-1.0,,0.0,0,-1.0,,0.0,0.0,0.0,0.0,0.0,0.0,1037075.406,85452144.0,1037075406.0,0,True,0.0
C,A,20020101,2002,52,2002,56,BEL,Belgium,M,Import,144,LKA,Sri Lanka,0,W00,World,H2,HS,True,TOTAL,All Commodities,0,False,C00,TOTAL CPC,0,0,TOTAL MOT,-1.0,,0.0,0,-1.0,,0.0,0.0,0.0,0.0,0.0,0.0,230230.805,85452144.0,230230805.0,0,True,0.0
C,A,20020101,2002,52,2002,56,BEL,Belgium,M,Import,156,CHN,China,0,W00,World,H2,HS,True,TOTAL,All Commodities,0,False,C00,TOTAL CPC,0,0,TOTAL MOT,-1.0,,0.0,0,-1.0,,0.0,0.0,0.0,0.0,0.0,0.0,4483974.582,85452144.0,4483974582.0,0,True,0.0
C,A,20020101,2002,52,2002,56,BEL,Belgium,M,Import,191,HRV,Croatia,0,W00,World,H2,HS,True,TOTAL,All Commodities,0,False,C00,TOTAL CPC,0,0,TOTAL MOT,-1.0,,0.0,0,-1.0,,0.0,0.0,0.0,0.0,0.0,0.0,53150.228,85452144.0,53150228.0,0,True,0.0
C,A,20020101,2002,52,2002,56,BEL,Belgium,M,Import,251,FRA,France,0,W00,World,H2,HS,True,TOTAL,All Commodities,0,False,C00,TOTAL CPC,0,0,TOTAL MOT,-1.0,,0.0,0,-1.0,,0.0,0.0,0.0,0.0,0.0,0.0,24938892.575,85452144.0,24938892575.0,0,True,0.0
C,A,20020101,2002,52,2002,56,BEL,Belgium,M,Import,276,DEU,Germany,0,W00,World,H2,HS,True,TOTAL,All Commodities,0,False,C00,TOTAL CPC,0,0,TOTAL MOT,-1.0,,0.0,0,-1.0,,0.0,0.0,0.0,0.0,0.0,0.0,34219304.021,85452144.0,34219304021.0,0,True,0.0
C,A,20020101,2002,52,2002,56,BEL,Belgium,M,Import,364,IRN,Iran,0,W00,World,H2,HS,True,TOTAL,All Commodities,0,False,C00,TOTAL CPC,0,0,TOTAL MOT,-1.0,,0.0,0,-1.0,,0.0,0.0,0.0,0.0,0.0,0.0,22558.919,85452144.0,22558919.0,0,True,0.0
C,A,20020101,2002,52,2002,56,BEL,Belgium,M,Import,368,IRQ,Iraq,0,W00,World,H2,HS,True,TOTAL,All Commodities,0,False,C00,TOTAL CPC,0,0,TOTAL MOT,-1.0,,0.0,0,-1.0,,0.0,0.0,0.0,0.0,0.0,0.0,613.112,85452144.0,613112.0,0,True,0.0
C,A,20020101,2002,52,2002,56,BEL,Belgium,M,Import,376,ISR,Israel,0,W00,World,H2,HS,True,TOTAL,All Commodities,0,False,C00,TOTAL CPC,0,0,TOTAL MOT,-1.0,,0.0,0,-1.0,,0.0,0.0,0.0,0.0,0.0,0.0,2094162.296,85452144.0,2094162296.0,0,True,0.0
C,A,20020101,2002,52,2002,56,BEL,Belgium,M,Import,380,ITA,Italy,0,W00,World,H2,HS,True,TOTAL,All Commodities,0,False,C00,TOTAL CPC,0,0,TOTAL MOT,-1.0,,0.0,0,-1.0,,0.0,0.0,0.0,0.0,0.0,0.0,6611799.217,85452144.0,6611799217.0,0,True,0.0
C,A,20020101,2002,52,2002,56,BEL,Belgium,M,Import,392,JPN,Japan,0,W00,World,H2,HS,True,TOTAL,All Commodities,0,False,C00,TOTAL CPC,0,0,TOTAL MOT,-1.0,,0.0,0,-1.0,,0.0,0.0,0.0,0.0,0.0,0.0,6274635.936,85452144.0,6274635936.0,0,True,0.0
C,A,20020101,2002,52,2002,56,BEL,Belgium,M,Import,586,PAK,Pakistan,0,W00,World,H2,HS,True,TOTAL,All Commodities,0,False,C00,TOTAL CPC,0,0,TOTAL MOT,-1.0,,0.0,0,-1.0,,0.0,0.0,0.0,0.0,0.0,0.0,194027.469,85452144.0,194027469.0,0,True,0.0
C,A,20020101,2002,52,2002,56,BEL,Belgium,M,Import,620,PRT,Portugal,0,W00,World,H2,HS,True,TOTAL,All Commodities,0,False,C00,TOTAL CPC,0,0,TOTAL MOT,-1.0,,0.0,0,-1.0,,0.0,0.0,0.0,0.0,0.0,0.0,1605471.394,85452144.0,1605471394.0,0,True,0.0
C,A,20020101,2002,52,2002,56,BEL,Belgium,M,Import,643,RUS,Russian Federation,0,W00,World,H2,HS,True,TOTAL,All Commodities,0,False,C00,TOTAL CPC,0,0,TOTAL MOT,-1.0,,0.0,0,-1.0,,0.0,0.0,0.0,0.0,0.0,0.0,1748283.57,85452144.0,1748283570.0,0,True,0.0
C,A,20020101,2002,52,2002,56,BEL,Belgium,M,Import,682,SAU,Saudi Arabia,0,W00,World,H2,HS,True,TOTAL,All Commodities,0,False,C00,TOTAL CPC,0,0,TOTAL MOT,-1.0,,0.0,0,-1.0,,0.0,0.0,0.0,0.0,0.0,0.0,244430.125,85452144.0,244430125.0,0,True,0.0
C,A,20020101,2002,52,2002,56,BEL,Belgium,M,Import,699,IND,India,0,W00,World,H2,HS,True,TOTAL,All Commodities,0,False,C00,TOTAL CPC,0,0,TOTAL MOT,-1.0,,0.0,0,-1.0,,0.0,0.0,0.0,0.0,0.0,0.0,1679120.448,85452144.0,1679120448.0,0,True,0.0
C,A,20020101,2002,52,2002,56,BEL,Belgium,M,Import,724,ESP,Spain,0,W00,World,H2,HS,True,TOTAL,All Commodities,0,False,C00,TOTAL CPC,0,0,TOTAL MOT,-1.0,,0.0,0,-1.0,,0.0,0.0,0.0,0.0,0.0,0.0,3674065.057,85452144.0,3674065057.0,0,True,0.0
C,A,20020101,2002,52,2002,56,BEL,Belgium,M,Import,752,SWE,Sweden,0,W00,World,H2,HS,True,TOTAL,All Commodities,0,False,C00,TOTAL CPC,0,0,TOTAL MOT,-1.0,,0.0,0,-1.0,,0.0,0.0,0.0,0.0,0.0,0.0,4314428.507,85452144.0,4314428507.0,0,True,0.0
C,A,20020101,2002,52,2002,56,BEL,Belgium,M,Import,826,GBR,United Kingdom,0,W00,World,H2,HS,True,TOTAL,All Commodities,0,False,C00,TOTAL CPC,0,0,TOTAL MOT,-1.0,,0.0,0,-1.0,,0.0,0.0,0.0,0.0,0.0,0.0,14780279.559,85452144.0,14780279559.0,0,True,0.0
C,A,20020101,2002,52,2002,56,BEL,Belgium,M,Import,842,USA,USA,0,W00,World,H2,HS,True,TOTAL,All Commodities,0,False,C00,TOTAL CPC,0,0,TOTAL MOT,-1.0,,0.0,0,-1.0,,0.0,0.0,0.0,0.0,0.0,0.0,13046640.013,85452144.0,13046640013.0,0,True,0.0
C,A,20020101,2002,52,2002,124,CAN,Canada,M,Import,4,AFG,Afghanistan,0,W00,World,H2,HS,True,TOTAL,All Commodities,0,False,C00,TOTAL CPC,0,0,TOTAL MOT,-1.0,,0.0,0,-1.0,,0.0,0.0,0.0,0.0,0.0,0.0,768794.401,232315.0,232315.0,0,True,0.0
C,A,20020101,2002,52,2002,124,CAN,Canada,M,Import,32,ARG,Argentina,0,W00,World,H2,HS,True,TOTAL,All Commodities,0,False,C00,TOTAL CPC,0,0,TOTAL MOT,-1.0,,0.0,0,-1.0,,0.0,0.0,0.0,0.0,0.0,0.0,768794.401,205720573.0,205720573.0,0,True,0.0
C,A,20020101,2002,52,2002,124,CAN,Canada,M,Import,36,AUS,Australia,0,W00,World,H2,HS,True,TOTAL,All Commodities,0,False,C00,TOTAL CPC,0,0,TOTAL MOT,-1.0,,0.0,0,-1.0,,0.0,0.0,0.0,0.0,0.0,0.0,768794.401,1097280714.0,1097280714.0,0,True,0.0
C,A,20020101,2002,52,2002,124,CAN,Canada,M,Import,50,BGD,Bangladesh,0,W00,World,H2,HS,True,TOTAL,All Commodities,0,False,C00,TOTAL CPC,0,0,TOTAL MOT,-1.0,,0.0,0,-1.0,,0.0,0.0,0.0,0.0,0.0,0.0,768794.401,104992624.0,104992624.0,0,True,0.0
C,A,20020101,2002,52,2002,124,CAN,Canada,M,Import,56,BEL,Belgium,0,W00,World,H2,HS,True,TOTAL,All Commodities,0,False,C00,TOTAL CPC,0,0,TOTAL MOT,-1.0,,0.0,0,-1.0,,0.0,0.0,0.0,0.0,0.0,0.0,768794.401,887998726.0,887998726.0,0,True,0.0
C,A,20020101,2002,52,2002,124,CAN,Canada,M,Import,124,CAN,Canada,0,W00,World,H2,HS,True,TOTAL,All Commodities,0,False,C00,TOTAL CPC,0,0,TOTAL MOT,-1.0,,0.0,0,-1.0,,0.0,0.0,0.0,0.0,0.0,0.0,768794.401,3439159818.0,3439159818.0,0,True,0.0
C,A,20020101,2002,52,2002,124,CAN,Canada,M,Import,144,LKA,Sri Lanka,0,W00,World,H2,HS,True,TOTAL,All Commodities,0,False,C00,TOTAL CPC,0,0,TOTAL MOT,-1.0,,0.0,0,-1.0,,0.0,0.0,0.0,0.0,0.0,0.0,768794.401,70983025.0,70983025.0,0,True,0.0
C,A,20020101,2002,52,2002,124,CAN,Canada,M,Import,156,CHN,China,0,W00,World,H2,HS,True,TOTAL,All Commodities,0,False,C00,TOTAL CPC,0,0,TOTAL MOT,-1.0,,0.0,0,-1.0,,0.0,0.0,0.0,0.0,0.0,0.0,768794.401,10201969010.0,10201969010.0,0,True,0.0
C,A,20020101,2002,52,2002,124,CAN,Canada,M,Import,191,HRV,Croatia,0,W00,World,H2,HS,True,TOTAL,All Commodities,0,False,C00,TOTAL CPC,0,0,TOTAL MOT,-1.0,,0.0,0,-1.0,,0.0,0.0,0.0,0.0,0.0,0.0,768794.401,11142912.0,11142912.0,0,True,0.0
C,A,20020101,2002,52,2002,124,CAN,Canada,M,Import,251,FRA,France,0,W00,World,H2,HS,True,TOTAL,All Commodities,0,False,C00,TOTAL CPC,0,0,TOTAL MOT,-1.0,,0.0,0,-1.0,,0.0,0.0,0.0,0.0,0.0,0.0,768794.401,3733365015.0,3733365015.0,0,True,0.0
C,A,20020101,2002,52,2002,124,CAN,Canada,M,Import,276,DEU,Germany,0,W00,World,H2,HS,True,TOTAL,All Commodities,0,False,C00,TOTAL CPC,0,0,TOTAL MOT,-1.0,,0.0,0,-1.0,,0.0,0.0,0.0,0.0,0.0,0.0,768794.401,5286882382.0,5286882382.0,0,True,0.0
C,A,20020101,2002,52,2002,124,CAN,Canada,M,Import,364,IRN,Iran,0,W00,World,H2,HS,True,TOTAL,All Commodities,0,False,C00,TOTAL CPC,0,0,TOTAL MOT,-1.0,,0.0,0,-1.0,,0.0,0.0,0.0,0.0,0.0,0.0,768794.401,34988281.0,34988281.0,0,True,0.0
C,A,20020101,2002,52,2002,124,CAN,Canada,M,Import,368,IRQ,Iraq,0,W00,World,H2,HS,True,TOTAL,All Commodities,0,False,C00,TOTAL CPC,0,0,TOTAL MOT,-1.0,,0.0,0,-1.0,,0.0,0.0,0.0,0.0,0.0,0.0,768794.401,694617458.0,694617458.0,0,True,0.0
C,A,20020101,2002,52,2002,124,CAN,Canada,M,Import,376,ISR,Israel,0,W00,World,H2,HS,True,TOTAL,All Commodities,0,False,C00,TOTAL CPC,0,0,TOTAL MOT,-1.0,,0.0,0,-1.0,,0.0,0.0,0.0,0.0,0.0,0.0,768794.401,402290894.0,402290894.0,0,True,0.0
C,A,20020101,2002,52,2002,124,CAN,Canada,M,Import,380,ITA,Italy,0,W00,World,H2,HS,True,TOTAL,All Commodities,0,False,C00,TOTAL CPC,0,0,TOTAL MOT,-1.0,,0.0,0,-1.0,,0.0,0.0,0.0,0.0,0.0,0.0,768794.401,2829882373.0,2829882373.0,0,True,0.0
C,A,20020101,2002,52,2002,124,CAN,Canada,M,Import,392,JPN,Japan,0,W00,World,H2,HS,True,TOTAL,All Commodities,0,False,C00,TOTAL CPC,0,0,TOTAL MOT,-1.0,,0.0,0,-1.0,,0.0,0.0,0.0,0.0,0.0,0.0,768794.401,9834671936.0,9834671936.0,0,True,0.0
C,A,20020101,2002,52,2002,124,CAN,Canada,M,Import,586,PAK,Pakistan,0,W00,World,H2,HS,True,TOTAL,All Commodities,0,False,C00,TOTAL CPC,0,0,TOTAL MOT,-1.0,,0.0,0,-1.0,,0.0,0.0,0.0,0.0,0.0,0.0,768794.401,184413112.0,184413112.0,0,True,0.0
C,A,20020101,2002,52,2002,124,CAN,Canada,M,Import,620,PRT,Portugal,0,W00,World,H2,HS,True,TOTAL,All Commodities,0,False,C00,TOTAL CPC,0,0,TOTAL MOT,-1.0,,0.0,0,-1.0,,0.0,0.0,0.0,0.0,0.0,0.0,768794.401,159985822.0,159985822.0,0,True,0.0
C,A,20020101,2002,52,2002,124,CAN,Canada,M,Import,643,RUS,Russian Federation,0,W00,World,H2,HS,True,TOTAL,All Commodities,0,False,C00,TOTAL CPC,0,0,TOTAL MOT,-1.0,,0.0,0,-1.0,,0.0,0.0,0.0,0.0,0.0,0.0,768794.401,242385787.0,242385787.0,0,True,0.0
C,A,20020101,2002,52,2002,124,CAN,Canada,M,Import,682,SAU,Saudi Arabia,0,W00,World,H2,HS,True,TOTAL,All Commodities,0,False,C00,TOTAL CPC,0,0,TOTAL MOT,-1.0,,0.0,0,-1.0,,0.0,0.0,0.0,0.0,0.0,0.0,768794.401,477332742.0,477332742.0,0,True,0.0
C,A,20020101,2002,52,2002,124,CAN,Canada,M,Import,699,IND,India,0,W00,World,H2,HS,True,TOTAL,All Commodities,0,False,C00,TOTAL CPC,0,0,TOTAL MOT,-1.0,,0.0,0,-1.0,,0.0,0.0,0.0,0.0,0.0,0.0,768794.401,846085836.0,846085836.0,0,True,0.0
C,A,20020101,2002,52,2002,124,CAN,Canada,M,Import,724,ESP,Spain,0,W00,World,H2,HS,True,TOTAL,All Commodities,0,False,C00,TOTAL CPC,0,0,TOTAL MOT,-1.0,,0.0,0,-1.0,,0.0,0.0,0.0,0.0,0.0,0.0,768794.401,653610184.0,653610184.0,0,True,0.0
C,A,20020101,2002,52,2002,124,CAN,Canada,M,Import,752,SWE,Sweden,0,W00,World,H2,HS,True,TOTAL,All Commodities,0,False,C00,TOTAL CPC,0,0,TOTAL MOT,-1.0,,0.0,0,-1.0,,0.0,0.0,0.0,0.0,0.0,0.0,768794.401,1185260424.0,1185260424.0,0,True,0.0
C,A,20020101,2002,52,2002,124,CAN,Canada,M,Import,826,GBR,United Kingdom,0,W00,World,H2,HS,True,TOTAL,All Commodities,0,False,C00,TOTAL CPC,0,0,TOTAL MOT,-1.0,,0.0,0,-1.0,,0.0,0.0,0.0,0.0,0.0,0.0,768794.401,6207488530.0,6207488530.0,0,True,0.0
C,A,20020101,2002,52,2002,124,CAN,Canada,M,Import,842,USA,USA,0,W00,World,H2,HS,True,TOTAL,All Commodities,0,False,C00,TOTAL CPC,0,0,TOTAL MOT,-1.0,,0.0,0,-1.0,,0.0,0.0,0.0,0.0,0.0,0.0,768794.401,139278667428.0,139278667428.0,0,True,0.0
C,A,20020101,2002,52,2002,144,LKA,Sri Lanka,M,Import,4,AFG,Afghanistan,0,W00,World,H2,HS,True,TOTAL,All Commodities,0,False,C00,TOTAL CPC,0,0,TOTAL MOT,-1.0,,0.0,0,-1.0,,0.0,0.0,0.0,0.0,0.0,0.0,86.134,85452144.0,86134.0,0,True,0.0
C,A,20020101,2002,52,2002,144,LKA,Sri Lanka,M,Import,32,ARG,Argentina,0,W00,World,H2,HS,True,TOTAL,All Commodities,0,False,C00,TOTAL CPC,0,0,TOTAL MOT,-1.0,,0.0,0,-1.0,,0.0,0.0,0.0,0.0,0.0,0.0,11193.301,85452144.0,11193301.0,0,True,0.0
C,A,20020101,2002,52,2002,144,LKA,Sri Lanka,M,Import,36,AUS,Australia,0,W00,World,H2,HS,True,TOTAL,All Commodities,0,False,C00,TOTAL CPC,0,0,TOTAL MOT,-1.0,,0.0,0,-1.0,,0.0,0.0,0.0,0.0,0.0,0.0,167658.957,85452144.0,167658957.0,0,True,0.0
C,A,20020101,2002,52,2002,144,LKA,Sri Lanka,M,Import,50,BGD,Bangladesh,0,W00,World,H2,HS,True,TOTAL,All Commodities,0,False,C00,TOTAL CPC,0,0,TOTAL MOT,-1.0,,0.0,0,-1.0,,0.0,0.0,0.0,0.0,0.0,0.0,3901.803,85452144.0,3901803.0,0,True,0.0
C,A,20020101,2002,52,2002,144,LKA,Sri Lanka,M,Import,56,BEL,Belgium,0,W00,World,H2,HS,True,TOTAL,All Commodities,0,False,C00,TOTAL CPC,0,0,TOTAL MOT,-1.0,,0.0,0,-1.0,,0.0,0.0,0.0,0.0,0.0,0.0,168312.286,85452144.0,168312286.0,0,True,0.0
C,A,20020101,2002,52,2002,144,LKA,Sri Lanka,M,Import,124,CAN,Canada,0,W00,World,H2,HS,True,TOTAL,All Commodities,0,False,C00,TOTAL CPC,0,0,TOTAL MOT,-1.0,,0.0,0,-1.0,,0.0,0.0,0.0,0.0,0.0,0.0,13467.106,85452144.0,13467106.0,0,True,0.0
C,A,20020101,2002,52,2002,144,LKA,Sri Lanka,M,Import,156,CHN,China,0,W00,World,H2,HS,True,TOTAL,All Commodities,0,False,C00,TOTAL CPC,0,0,TOTAL MOT,-1.0,,0.0,0,-1.0,,0.0,0.0,0.0,0.0,0.0,0.0,258306.788,85452144.0,258306788.0,0,True,0.0
C,A,20020101,2002,52,2002,144,LKA,Sri Lanka,M,Import,191,HRV,Croatia,0,W00,World,H2,HS,True,TOTAL,All Commodities,0,False,C00,TOTAL CPC,0,0,TOTAL MOT,-1.0,,0.0,0,-1.0,,0.0,0.0,0.0,0.0,0.0,0.0,164.082,85452144.0,164082.0,0,True,0.0
C,A,20020101,2002,52,2002,144,LKA,Sri Lanka,M,Import,251,FRA,France,0,W00,World,H2,HS,True,TOTAL,All Commodities,0,False,C00,TOTAL CPC,0,0,TOTAL MOT,-1.0,,0.0,0,-1.0,,0.0,0.0,0.0,0.0,0.0,0.0,78639.672,85452144.0,78639672.0,0,True,0.0
C,A,20020101,2002,52,2002,144,LKA,Sri Lanka,M,Import,276,DEU,Germany,0,W00,World,H2,HS,True,TOTAL,All Commodities,0,False,C00,TOTAL CPC,0,0,TOTAL MOT,-1.0,,0.0,0,-1.0,,0.0,0.0,0.0,0.0,0.0,0.0,121484.313,85452144.0,121484313.0,0,True,0.0
C,A,20020101,2002,52,2002,144,LKA,Sri Lanka,M,Import,364,IRN,Iran,0,W00,World,H2,HS,True,TOTAL,All Commodities,0,False,C00,TOTAL CPC,0,0,TOTAL MOT,-1.0,,0.0,0,-1.0,,0.0,0.0,0.0,0.0,0.0,0.0,183611.246,85452144.0,183611246.0,0,True,0.0
C,A,20020101,2002,52,2002,144,LKA,Sri Lanka,M,Import,368,IRQ,Iraq,0,W00,World,H2,HS,True,TOTAL,All Commodities,0,False,C00,TOTAL CPC,0,0,TOTAL MOT,-1.0,,0.0,0,-1.0,,0.0,0.0,0.0,0.0,0.0,0.0,14.181,85452144.0,14181.0,0,True,0.0
